episode,step,agent,newly_marked,coverage_total,team_reward_share,target_total,coverage_bonus,time_penalty,proximity_penalty,collision_penalty,obsDistance_penalty,idle_penalty,reward_total,done_reason
20,20,agent_2,0,4,0.0,0,0.0,-0.042,0.0,0.0,-1.0,-0.3,-1.342,
20,21,agent_1,0,4,0.0,0,0.0,-0.044,0.0,0.0,-0.241500273346901,-0.3,-0.585500273346901,
20,21,agent_2,0,4,0.0,0,0.0,-0.044,0.0,0.0,-1.0,-0.3,-1.344,
20,22,agent_1,0,4,0.0,0,0.0,-0.046,0.0,0.0,-0.16857928037643438,-0.3,-0.5145792803764344,
20,22,agent_2,0,4,0.0,0,0.0,-0.046,0.0,0.0,-1.0,-0.3,-1.346,
20,23,agent_1,0,4,0.0,0,0.0,-0.048,0.0,0.0,-0.7194944694638252,-0.3,-1.0674944694638253,
20,23,agent_2,0,4,0.0,0,0.0,-0.048,0.0,0.0,-1.0,-0.3,-1.348,
20,24,agent_1,0,4,0.0,0,0.0,-0.05,0.0,0.0,-0.5761772245168686,-0.3,-0.9261772245168687,
20,24,agent_2,0,4,0.0,0,0.0,-0.05,0.0,0.0,-1.0,-0.3,-1.35,
20,25,agent_1,0,4,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.7194922156631947,-0.3,-1.0714922156631947,
20,25,agent_2,0,4,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.8993176035583019,-0.3,-1.251317603558302,
20,26,agent_1,0,4,0.0,0,0.0,-0.054,0.0,0.0,-0.8578550759702921,-0.3,-1.2118550759702922,
20,26,agent_2,0,4,0.0,0,0.0,-0.054,0.0,0.0,-1.0,-0.3,-1.354,
20,27,agent_1,0,4,0.0,0,0.0,-0.056,0.0,0.0,-0.7148284316062927,-0.3,-1.0708284316062928,
20,27,agent_2,0,4,0.0,0,0.0,-0.056,0.0,0.0,-0.8019270971417427,-0.3,-1.1579270971417428,
20,28,agent_1,0,4,0.0,0,0.0,-0.058,0.0,0.0,-0.765887912362814,-0.3,-1.123887912362814,
20,28,agent_2,0,4,0.0,0,0.0,-0.058,0.0,0.0,-0.7368679940700531,-0.3,-1.0948679940700532,
20,29,agent_1,0,4,0.0,0,0.0,-0.06,0.0,0.0,-0.7340383194386959,-0.3,-1.094038319438696,
20,29,agent_2,0,4,0.0,0,0.0,-0.06,0.0,0.0,-0.6845537796616554,-0.3,-1.0445537796616555,
20,30,agent_1,0,4,0.0,0,0.0,-0.062,0.0,0.0,-0.20858718454837805,-0.3,-0.5705871845483781,
20,30,agent_2,0,4,0.0,0,0.0,-0.062,0.0,0.0,-0.9327865242958069,-0.3,-1.294786524295807,
20,31,agent_1,0,4,0.0,0,0.0,-0.064,0.0,0.0,-0.4505783915519715,-0.3,-0.8145783915519715,
20,31,agent_2,0,4,0.0,0,0.0,-0.064,0.0,0.0,-1.0,-0.3,-1.364,
20,32,agent_1,0,4,0.5,1,0.0,-0.0,0.0,0.0,-0.5934959128499031,-0.3,-0.39349591284990315,
20,32,agent_2,0,4,0.5,1,0.0,-0.0,0.0,0.0,-0.9129412043839693,-0.3,-0.7129412043839694,
20,33,agent_1,0,4,0.0,1,0.0,-0.002,0.0,0.0,-0.46600660681724554,-0.3,-0.7680066068172455,
20,33,agent_2,0,4,0.0,1,0.0,-0.002,0.0,0.0,-1.0,-0.3,-1.302,
20,34,agent_1,0,4,0.0,1,0.0,-0.004,0.0,0.0,-0.6074438095092773,-0.3,-0.9114438095092774,
20,34,agent_2,0,4,0.0,1,0.0,-0.004,0.0,0.0,-1.0,-0.3,-1.304,
20,35,agent_1,0,4,0.0,1,0.0,-0.006,0.0,0.0,-0.39162977039814,-0.3,-0.69762977039814,
20,35,agent_2,0,4,0.0,1,0.0,-0.006,0.0,0.0,-1.0,-0.3,-1.306,
20,36,agent_1,0,4,0.0,1,0.0,-0.008,0.0,0.0,-0.3172826617956162,-0.3,-0.6252826617956162,
20,36,agent_2,0,4,0.0,1,0.0,-0.008,0.0,0.0,-1.0,-0.3,-1.308,
20,37,agent_1,0,4,0.0,1,0.0,-0.01,0.0,0.0,-0.19177748262882238,-0.3,-0.5017774826288224,
20,37,agent_2,0,4,0.0,1,0.0,-0.01,0.0,0.0,-1.0,-0.3,-1.31,
20,38,agent_1,0,4,0.0,1,0.0,-0.012,0.0,0.0,-0.18268106877803808,-0.3,-0.4946810687780381,
20,38,agent_2,0,4,0.0,1,0.0,-0.012,0.0,0.0,-1.0,-0.3,-1.312,
20,39,agent_1,0,4,0.0,1,0.0,-0.014,0.0,0.0,-0.3436186760663987,-0.3,-0.6576186760663987,
20,39,agent_2,0,4,0.0,1,0.0,-0.014,0.0,0.0,-1.0,-0.3,-1.314,
20,40,agent_1,0,4,0.0,1,0.0,-0.016,0.0,0.0,-0.34432744979858404,-0.3,-0.660327449798584,
20,40,agent_2,0,4,0.0,1,0.0,-0.016,0.0,0.0,-1.0,-0.3,-1.316,
20,41,agent_1,0,4,0.0,1,0.0,-0.018000000000000002,0.0,0.0,-0.2202111333608628,-0.3,-0.5382111333608628,
20,41,agent_2,0,4,0.0,1,0.0,-0.018000000000000002,0.0,0.0,-1.0,-0.3,-1.318,
20,42,agent_1,0,4,0.0,1,0.0,-0.02,0.0,0.0,-0.22855101525783544,-0.3,-0.5485510152578355,
20,42,agent_2,0,4,0.0,1,0.0,-0.02,0.0,0.0,-1.0,-0.3,-1.32,
20,43,agent_1,0,4,0.0,1,0.0,-0.022,0.0,0.0,-0.35266673564910894,-0.3,-0.674666735649109,
20,43,agent_2,0,4,0.0,1,0.0,-0.022,0.0,0.0,-1.0,-0.3,-1.322,
20,44,agent_1,0,4,0.0,1,0.0,-0.024,0.0,-50.0,-0.3819515779614449,-0.3,-50.70595157796144,collision
20,44,agent_2,0,4,0.0,1,0.0,-0.024,0.0,-50.0,-1.0,-0.3,-51.324,collision
21,0,agent_1,1,2,0.0,0,1.0,-0.002,0.0,0.0,-0.7490185871720314,-0.3,-0.05101858717203139,
21,0,agent_2,1,2,0.0,0,1.0,-0.002,0.0,0.0,-0.5912744477391243,-0.3,0.10672555226087571,
21,1,agent_1,0,2,0.0,0,0.0,-0.004,0.0,0.0,0.0,-0.3,-0.304,
21,1,agent_2,0,2,0.0,0,0.0,-0.004,0.0,0.0,-0.5897110924124718,-0.3,-0.8937110924124718,
21,2,agent_1,0,2,0.0,0,0.0,-0.006,0.0,0.0,-0.8649389389902353,-0.3,-1.1709389389902354,
21,2,agent_2,0,2,0.0,0,0.0,-0.006,0.0,0.0,-0.5337148755788803,-0.3,-0.8397148755788804,
21,3,agent_1,0,2,0.0,0,0.0,-0.008,0.0,0.0,-0.6668794006109238,-0.3,-0.9748794006109238,
21,3,agent_2,0,2,0.0,0,0.0,-0.008,0.0,0.0,0.0,-0.3,-0.308,
21,4,agent_1,0,2,0.0,0,0.0,-0.01,0.0,0.0,-0.8079863935709,-0.3,-1.1179863935709,
21,4,agent_2,0,2,0.0,0,0.0,-0.01,0.0,0.0,0.0,-0.3,-0.31,
21,5,agent_1,0,2,0.0,0,0.0,-0.012,0.0,0.0,0.0,-0.3,-0.312,
21,5,agent_2,0,2,0.0,0,0.0,-0.012,0.0,0.0,0.0,-0.3,-0.312,
21,6,agent_1,0,2,0.0,0,0.0,-0.014,0.0,0.0,0.0,-0.3,-0.314,
21,6,agent_2,0,2,0.0,0,0.0,-0.014,0.0,0.0,-0.5702717825770378,-0.3,-0.8842717825770379,
21,7,agent_1,0,2,0.0,0,0.0,-0.016,0.0,0.0,0.0,-0.3,-0.316,
21,7,agent_2,0,2,0.0,0,0.0,-0.016,0.0,0.0,0.0,-0.3,-0.316,
21,8,agent_1,0,2,0.0,0,0.0,-0.018000000000000002,0.0,0.0,-0.866806473582983,-0.3,-1.184806473582983,
21,8,agent_2,0,2,0.0,0,0.0,-0.018000000000000002,0.0,0.0,0.0,-0.3,-0.318,
21,9,agent_1,0,2,0.0,0,0.0,-0.02,0.0,0.0,-0.7993799671530724,-0.3,-1.1193799671530724,
21,9,agent_2,0,2,0.0,0,0.0,-0.02,0.0,0.0,-0.4978830590844155,-0.3,-0.8178830590844155,
21,10,agent_1,0,2,0.0,0,0.0,-0.022,0.0,0.0,-0.7749202139675617,-0.3,-1.0969202139675618,
21,10,agent_2,0,2,0.0,0,0.0,-0.022,0.0,0.0,-0.6192844957113266,-0.3,-0.9412844957113267,
21,11,agent_1,0,2,0.0,0,0.0,-0.024,0.0,0.0,-0.7595163621008396,-0.3,-1.0835163621008397,
21,11,agent_2,0,2,0.0,0,0.0,-0.024,0.0,0.0,-0.5624317601323128,-0.3,-0.8864317601323128,
21,12,agent_1,0,2,0.0,0,0.0,-0.026000000000000002,0.0,0.0,-0.8069016262888908,-0.3,-1.132901626288891,
21,12,agent_2,0,2,0.0,0,0.0,-0.026000000000000002,0.0,0.0,-0.6641151234507561,-0.3,-0.9901151234507561,
21,13,agent_1,0,2,0.0,0,0.0,-0.028,0.0,0.0,0.0,-0.3,-0.328,
21,13,agent_2,0,2,0.0,0,0.0,-0.028,0.0,0.0,-0.5727881416678429,-0.3,-0.9007881416678429,
21,14,agent_1,0,2,0.0,0,0.0,-0.03,0.0,0.0,0.0,-0.3,-0.32999999999999996,
21,14,agent_2,0,2,0.0,0,0.0,-0.03,0.0,0.0,-0.7160761058330536,-0.3,-1.0460761058330537,
21,15,agent_1,0,2,0.0,0,0.0,-0.032,0.0,0.0,-0.7794206254184246,-0.3,-1.1114206254184247,
21,15,agent_2,0,2,0.0,0,0.0,-0.032,0.0,0.0,-0.8048909194767475,-0.3,-1.1368909194767476,
21,16,agent_1,0,2,0.0,0,0.0,-0.034,0.0,0.0,-0.6413153037428856,-0.3,-0.9753153037428857,
21,16,agent_2,0,2,0.0,0,0.0,-0.034,0.0,0.0,-0.877691138535738,-0.3,-1.211691138535738,
21,17,agent_1,0,3,0.0,0,0.0,-0.036000000000000004,0.0,0.0,0.0,-0.3,-0.33599999999999997,
21,17,agent_2,1,3,0.0,0,1.0,-0.036000000000000004,0.0,0.0,0.0,-0.3,0.6639999999999999,
21,18,agent_1,0,3,0.0,0,0.0,-0.038,0.0,0.0,-0.8001843690872192,-0.3,-1.1381843690872193,
21,18,agent_2,0,3,0.0,0,0.0,-0.038,0.0,0.0,-0.9838360375724733,-0.3,-1.3218360375724734,
21,19,agent_1,0,3,0.0,0,0.0,-0.04,0.0,0.0,-0.8373383469879627,-0.3,-1.1773383469879628,
21,19,agent_2,0,3,0.0,0,0.0,-0.04,0.0,0.0,-1.0,-0.3,-1.34,
21,20,agent_1,0,3,0.0,0,0.0,-0.042,0.0,0.0,-1.0,-0.3,-1.342,
21,20,agent_2,0,3,0.0,0,0.0,-0.042,0.0,0.0,-1.0,-0.3,-1.342,
21,21,agent_1,0,3,0.0,0,0.0,-0.044,0.0,0.0,-1.0,-0.3,-1.344,
21,21,agent_2,0,3,0.0,0,0.0,-0.044,0.0,0.0,-0.973025731742382,-0.3,-1.3170257317423821,
21,22,agent_1,0,3,0.0,0,0.0,-0.046,0.0,0.0,-1.0,-0.3,-1.346,
21,22,agent_2,0,3,0.0,0,0.0,-0.046,0.0,0.0,-0.8685083910822868,-0.3,-1.214508391082287,
21,23,agent_1,1,4,0.0,0,1.0,-0.048,0.0,0.0,-1.0,-0.3,-0.348,
21,23,agent_2,0,4,0.0,0,0.0,-0.048,0.0,0.0,-0.7955953143537045,-0.3,-1.1435953143537045,
21,24,agent_1,0,4,0.0,0,0.0,-0.05,0.0,0.0,-0.9152973480522633,-0.3,-1.2652973480522633,
21,24,agent_2,0,4,0.0,0,0.0,-0.05,0.0,0.0,-0.7448371350765228,-0.3,-1.094837135076523,
21,25,agent_1,0,4,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.8938575852662325,-0.3,-1.2458575852662326,
21,25,agent_2,0,4,0.0,0,0.0,-0.052000000000000005,0.0,0.0,0.0,-0.3,-0.352,
21,26,agent_1,0,4,0.0,0,0.0,-0.054,0.0,0.0,-0.7505815513432026,-0.3,-1.1045815513432027,
21,26,agent_2,0,4,0.0,0,0.0,-0.054,0.0,0.0,-0.7428673878312111,-0.3,-1.0968673878312112,
21,27,agent_1,0,4,0.0,0,0.0,-0.056,0.0,0.0,-0.6072641387581825,-0.3,-0.9632641387581826,
21,27,agent_2,0,4,0.0,0,0.0,-0.056,0.0,0.0,-0.8669838439673185,-0.3,-1.2229838439673186,
21,28,agent_1,0,4,0.0,0,0.0,-0.058,0.0,0.0,-0.1820362955331803,-0.3,-0.5400362955331803,
21,28,agent_2,0,4,0.0,0,0.0,-0.058,0.0,0.0,-0.15186904370784765,-0.3,-0.5098690437078477,
21,29,agent_1,0,4,0.0,0,0.0,-0.06,0.0,0.0,-0.24422241747379309,-0.3,-0.6042224174737931,
21,29,agent_2,0,4,0.0,0,0.0,-0.06,0.0,0.0,-0.1955213993787766,-0.3,-0.5555213993787766,
21,30,agent_1,0,4,0.0,0,0.0,-0.062,0.0,0.0,-0.2845690995454789,-0.3,-0.6465690995454789,
21,30,agent_2,0,4,0.0,0,0.0,-0.062,0.0,0.0,-0.19513165950775152,-0.3,-0.5571316595077516,
21,31,agent_1,0,4,0.0,0,0.0,-0.064,0.0,0.0,-0.31127160787582403,-0.3,-0.6752716078758241,
21,31,agent_2,0,4,0.0,0,0.0,-0.064,0.0,0.0,-0.31127160787582403,-0.3,-0.6752716078758241,
21,32,agent_1,0,4,0.0,0,0.0,-0.066,0.0,0.0,-0.41728476434946066,-0.3,-0.7832847643494607,
21,32,agent_2,0,4,0.0,0,0.0,-0.066,0.0,0.0,-0.3425124883651734,-0.3,-0.7085124883651734,
21,33,agent_1,0,4,0.0,0,0.0,-0.068,0.0,0.0,-0.2931684106588364,-0.3,-0.6611684106588365,
21,33,agent_2,0,4,0.0,0,0.0,-0.068,0.0,0.0,-0.30885463953018194,-0.3,-0.676854639530182,
21,34,agent_1,0,4,0.0,0,0.0,-0.07,0.0,0.0,-0.4169625267386437,-0.3,-0.7869625267386438,
21,34,agent_2,0,4,0.0,0,0.0,-0.07,0.0,0.0,-0.3261335045099259,-0.3,-0.696133504509926,
21,35,agent_1,0,4,0.0,0,0.0,-0.07200000000000001,0.0,0.0,-0.3843736872076989,-0.3,-0.7563736872076989,
21,35,agent_2,0,4,0.0,0,0.0,-0.07200000000000001,0.0,0.0,-0.5182537660002708,-0.3,-0.890253766000271,
21,36,agent_1,0,4,0.0,0,0.0,-0.074,0.0,0.0,-0.9010483175516129,-0.3,-1.275048317551613,
21,36,agent_2,0,4,0.0,0,0.0,-0.074,0.0,0.0,-0.32569086551666265,-0.3,-0.6996908655166626,
21,37,agent_1,0,4,0.0,0,0.0,-0.076,0.0,0.0,-0.43743772804737097,-0.3,-0.8134377280473709,
21,37,agent_2,0,4,0.0,0,0.0,-0.076,0.0,0.0,-0.5738835632801056,-0.3,-0.9498835632801056,
21,38,agent_1,0,4,0.0,0,0.0,-0.078,0.0,0.0,-0.4482599943876267,-0.3,-0.8262599943876267,
21,38,agent_2,0,4,0.0,0,0.0,-0.078,0.0,0.0,-0.656856469810009,-0.3,-1.0348564698100091,
21,39,agent_1,0,4,0.0,0,0.0,-0.08,0.0,0.0,-0.4482599943876267,-0.3,-0.8282599943876267,
21,39,agent_2,0,4,0.0,0,0.0,-0.08,0.0,0.0,-0.4482599943876267,-0.3,-0.8282599943876267,
21,40,agent_1,0,4,0.0,0,0.0,-0.082,0.0,0.0,-0.9191450607031584,-0.3,-1.3011450607031585,
21,40,agent_2,0,4,0.0,0,0.0,-0.082,0.0,0.0,-0.26092892885208135,-0.3,-0.6429289288520813,
21,41,agent_1,0,4,0.0,0,0.0,-0.084,0.0,0.0,-0.7758281417191029,-0.3,-1.159828141719103,
21,41,agent_2,0,4,0.0,0,0.0,-0.084,0.0,0.0,-0.25340004265308386,-0.3,-0.6374000426530838,
21,42,agent_1,0,4,0.0,0,0.0,-0.08600000000000001,0.0,0.0,-0.7574274614453316,-0.3,-1.1434274614453317,
21,42,agent_2,0,4,0.0,0,0.0,-0.08600000000000001,0.0,0.0,-0.25738602876663214,-0.3,-0.6433860287666321,
21,43,agent_1,0,4,0.0,0,0.0,-0.088,0.0,0.0,-0.842879194766283,-0.3,-1.2308791947662832,
21,43,agent_2,0,4,0.0,0,0.0,-0.088,0.0,0.0,-0.246443659067154,-0.3,-0.6344436590671539,
21,44,agent_1,0,4,0.0,0,0.0,-0.09,0.0,0.0,-0.58211500197649,-0.3,-0.97211500197649,
21,44,agent_2,0,4,0.0,0,0.0,-0.09,0.0,0.0,-0.47012182325124746,-0.3,-0.8601218232512474,
21,45,agent_1,0,4,0.0,0,0.0,-0.092,0.0,0.0,-0.9700357206165791,-0.3,-1.3620357206165792,
21,45,agent_2,0,4,0.0,0,0.0,-0.092,0.0,0.0,-0.3141727894544602,-0.3,-0.7061727894544602,
21,46,agent_1,1,5,0.5,1,1.0,-0.0,0.0,0.0,-1.0,-0.3,0.2,
21,46,agent_2,0,5,0.5,1,0.0,-0.0,0.0,0.0,-0.2619916051626206,-0.3,-0.06199160516262059,
21,47,agent_1,0,5,0.0,1,0.0,-0.002,0.0,0.0,-1.0,-0.3,-1.302,
21,47,agent_2,0,5,0.0,1,0.0,-0.002,0.0,0.0,-0.32072132825851446,-0.3,-0.6227213282585145,
21,48,agent_1,0,5,0.0,1,0.0,-0.004,0.0,0.0,-1.0,-0.3,-1.304,
21,48,agent_2,0,5,0.0,1,0.0,-0.004,0.0,0.0,-0.2966584116220475,-0.3,-0.6006584116220475,
21,49,agent_1,0,5,0.0,1,0.0,-0.006,0.0,0.0,-1.0,-0.3,-1.306,
21,49,agent_2,0,5,0.0,1,0.0,-0.006,0.0,0.0,-0.3365840613842011,-0.3,-0.6425840613842011,
21,50,agent_1,0,5,0.0,1,0.0,-0.008,0.0,0.0,-1.0,-0.3,-1.308,
21,50,agent_2,0,5,0.0,1,0.0,-0.008,0.0,0.0,-0.3505199253559113,-0.3,-0.6585199253559113,
21,51,agent_1,0,5,0.0,1,0.0,-0.01,0.0,0.0,-1.0,-0.3,-1.31,
21,51,agent_2,0,5,0.0,1,0.0,-0.01,0.0,0.0,-0.5404183119535446,-0.3,-0.8504183119535447,
21,52,agent_1,0,5,0.0,1,0.0,-0.012,0.0,0.0,-0.9679239769466221,-0.3,-1.2799239769466222,
21,52,agent_2,0,5,0.0,1,0.0,-0.012,0.0,0.0,-0.42830432206392294,-0.3,-0.7403043220639229,
21,53,agent_1,0,5,0.0,1,0.0,-0.014,0.0,0.0,-1.0,-0.3,-1.314,
21,53,agent_2,0,5,0.0,1,0.0,-0.014,0.0,0.0,-0.24796208739280706,-0.3,-0.5619620873928071,
21,54,agent_1,0,5,0.0,1,0.0,-0.016,0.0,0.0,-1.0,-0.3,-1.316,
21,54,agent_2,0,5,0.0,1,0.0,-0.016,0.0,0.0,-0.3144411593675614,-0.3,-0.6304411593675614,
21,55,agent_1,0,5,0.0,1,0.0,-0.018000000000000002,0.0,0.0,-1.0,-0.3,-1.318,
21,55,agent_2,0,5,0.0,1,0.0,-0.018000000000000002,0.0,0.0,-0.19763542711734777,-0.3,-0.5156354271173478,
21,56,agent_1,0,5,0.0,1,0.0,-0.02,0.0,0.0,-1.0,-0.3,-1.32,
21,56,agent_2,0,5,0.0,1,0.0,-0.02,0.0,0.0,-0.14572007954120642,-0.3,-0.4657200795412064,
21,57,agent_1,0,5,0.0,1,0.0,-0.022,0.0,0.0,-1.0,-0.3,-1.322,
21,57,agent_2,0,5,0.0,1,0.0,-0.022,0.0,0.0,-0.3233801424503327,-0.3,-0.6453801424503327,
21,58,agent_1,0,5,0.0,1,0.0,-0.024,0.0,0.0,-1.0,-0.3,-1.324,
21,58,agent_2,0,5,0.0,1,0.0,-0.024,0.0,0.0,-0.5714601874351501,-0.3,-0.8954601874351502,
21,59,agent_1,0,5,0.0,1,0.0,-0.026000000000000002,0.0,0.0,-1.0,-0.3,-1.326,
21,59,agent_2,0,5,0.0,1,0.0,-0.026000000000000002,0.0,0.0,-0.19375352561473852,-0.3,-0.5197535256147385,
21,60,agent_1,0,5,0.0,1,0.0,-0.028,0.0,-50.0,-1.0,-0.3,-51.328,collision
21,60,agent_2,0,5,0.0,1,0.0,-0.028,0.0,-50.0,-0.2485263198614121,-0.3,-50.576526319861415,collision
22,0,agent_1,1,2,0.0,0,1.0,-0.002,0.0,0.0,-0.8063083738088608,-0.3,-0.10830837380886077,
22,0,agent_2,1,2,0.0,0,1.0,-0.002,0.0,0.0,-0.5355170965194702,-0.3,0.1624829034805298,
22,1,agent_1,0,2,0.0,0,0.0,-0.004,0.0,0.0,-0.9317761743441224,-0.3,-1.2357761743441225,
22,1,agent_2,0,2,0.0,0,0.0,-0.004,0.0,0.0,-0.2872840911149979,-0.3,-0.5912840911149979,
22,2,agent_1,0,2,0.0,0,0.0,-0.006,0.0,0.0,-0.8063085041940212,-0.3,-1.1123085041940213,
22,2,agent_2,0,2,0.0,0,0.0,-0.006,0.0,0.0,-0.27844896912574774,-0.3,-0.5844489691257477,
22,3,agent_1,0,2,0.0,0,0.0,-0.008,0.0,0.0,-0.8628013115376234,-0.3,-1.1708013115376235,
22,3,agent_2,0,2,0.0,0,0.0,-0.008,0.0,0.0,0.0,-0.3,-0.308,
22,4,agent_1,0,2,0.0,0,0.0,-0.01,0.0,0.0,-0.9579793307930231,-0.3,-1.2679793307930232,
22,4,agent_2,0,2,0.0,0,0.0,-0.01,0.0,0.0,-0.5347905531525612,-0.3,-0.8447905531525612,
22,5,agent_1,0,2,0.0,0,0.0,-0.012,0.0,0.0,-0.8463525250554085,-0.3,-1.1583525250554085,
22,5,agent_2,0,2,0.0,0,0.0,-0.012,0.0,0.0,-0.28693234920501715,-0.3,-0.5989323492050171,
22,6,agent_1,0,2,0.0,0,0.0,-0.014,0.0,0.0,-0.70332907512784,-0.3,-1.01732907512784,
22,6,agent_2,0,2,0.0,0,0.0,-0.014,0.0,0.0,0.0,-0.3,-0.314,
22,7,agent_1,0,2,0.0,0,0.0,-0.016,0.0,0.0,-0.8466462921351194,-0.3,-1.1626462921351195,
22,7,agent_2,0,2,0.0,0,0.0,-0.016,0.0,0.0,-0.31975908577442175,-0.3,-0.6357590857744218,
22,8,agent_1,0,2,0.0,0,0.0,-0.018000000000000002,0.0,0.0,-0.7613468952476978,-0.3,-1.079346895247698,
22,8,agent_2,0,2,0.0,0,0.0,-0.018000000000000002,0.0,0.0,0.0,-0.3,-0.318,
22,9,agent_1,0,2,0.0,0,0.0,-0.02,0.0,0.0,-0.8466464318335056,-0.3,-1.1666464318335057,
22,9,agent_2,0,2,0.0,0,0.0,-0.02,0.0,0.0,0.0,-0.3,-0.32,
22,10,agent_1,0,2,0.0,0,0.0,-0.022,0.0,0.0,-0.7395524941384792,-0.3,-1.0615524941384793,
22,10,agent_2,0,2,0.0,0,0.0,-0.022,0.0,0.0,0.0,-0.3,-0.322,
22,11,agent_1,1,3,0.0,0,1.0,-0.024,0.0,0.0,-0.1293418407440186,-0.3,0.5466581592559814,
22,11,agent_2,0,3,0.0,0,0.0,-0.024,0.0,0.0,-0.4153864681720734,-0.3,-0.7393864681720734,
22,12,agent_1,0,3,0.0,0,0.0,-0.026000000000000002,0.0,0.0,-0.05042067170143133,-0.3,-0.37642067170143134,
22,12,agent_2,0,3,0.0,0,0.0,-0.026000000000000002,0.0,0.0,-0.7975307516753674,-0.3,-1.1235307516753674,
22,13,agent_1,0,3,0.0,0,0.0,-0.028,0.0,0.0,-0.13890197873115545,-0.3,-0.46690197873115546,
22,13,agent_2,0,3,0.0,0,0.0,-0.028,0.0,0.0,-0.7720026783645153,-0.3,-1.1000026783645154,
22,14,agent_1,0,3,0.0,0,0.0,-0.03,0.0,0.0,-0.7152291238307953,-0.3,-1.0452291238307954,
22,14,agent_2,0,3,0.0,0,0.0,-0.03,0.0,0.0,-0.5374132692813873,-0.3,-0.8674132692813874,
22,15,agent_1,0,3,0.0,0,0.0,-0.032,0.0,0.0,-0.8583362530916929,-0.3,-1.190336253091693,
22,15,agent_2,0,3,0.0,0,0.0,-0.032,0.0,0.0,-0.785282090306282,-0.3,-1.1172820903062821,
22,16,agent_1,0,3,0.0,0,0.0,-0.034,0.0,0.0,-0.7150190360844135,-0.3,-1.0490190360844136,
22,16,agent_2,0,3,0.0,0,0.0,-0.034,0.0,0.0,-0.8273521661758423,-0.3,-1.1613521661758424,
22,17,agent_1,0,3,0.0,0,0.0,-0.036000000000000004,0.0,0.0,-0.8583362624049187,-0.3,-1.1943362624049187,
22,17,agent_2,0,3,0.0,0,0.0,-0.036000000000000004,0.0,0.0,-0.5791193097829819,-0.3,-0.915119309782982,
22,18,agent_1,0,3,0.0,0,0.0,-0.038,0.0,0.0,0.0,-0.3,-0.33799999999999997,
22,18,agent_2,0,3,0.0,0,0.0,-0.038,0.0,0.0,-0.3900189176201821,-0.3,-0.7280189176201821,
22,19,agent_1,0,3,0.0,0,0.0,-0.04,0.0,0.0,-0.1709397733211518,-0.3,-0.5109397733211518,
22,19,agent_2,0,3,0.0,0,0.0,-0.04,0.0,0.0,-0.31038968265056616,-0.3,-0.6503896826505662,
22,20,agent_1,0,3,0.0,0,0.0,-0.042,0.0,0.0,-0.14823427796363836,-0.3,-0.49023427796363833,
22,20,agent_2,0,3,0.0,0,0.0,-0.042,0.0,0.0,-0.4438565149903298,-0.3,-0.7858565149903298,
22,21,agent_1,0,3,0.0,0,0.0,-0.044,0.0,0.0,-0.05923366546630865,-0.3,-0.4032336654663086,
22,21,agent_2,0,3,0.0,0,0.0,-0.044,0.0,0.0,0.0,-0.3,-0.344,
22,22,agent_1,0,3,0.0,0,0.0,-0.046,0.0,0.0,-0.739020187407732,-0.3,-1.085020187407732,
22,22,agent_2,0,3,0.0,0,0.0,-0.046,0.0,0.0,-0.4444412365555764,-0.3,-0.7904412365555764,
22,23,agent_1,0,3,0.0,0,0.0,-0.048,0.0,0.0,-0.19477246701717382,-0.3,-0.5427724670171739,
22,23,agent_2,0,3,0.0,0,0.0,-0.048,0.0,0.0,0.0,-0.3,-0.348,
22,24,agent_1,0,3,0.0,0,0.0,-0.05,0.0,0.0,-0.6396035328507423,-0.3,-0.9896035328507424,
22,24,agent_2,0,3,0.0,0,0.0,-0.05,0.0,0.0,-0.44495547562837606,-0.3,-0.7949554756283761,
22,25,agent_1,0,3,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.6150978282094002,-0.3,-0.9670978282094003,
22,25,agent_2,0,3,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.7207455709576607,-0.3,-1.0727455709576608,
22,26,agent_1,0,3,0.0,0,0.0,-0.054,0.0,0.0,-0.6031751483678818,-0.3,-0.9571751483678819,
22,26,agent_2,0,3,0.0,0,0.0,-0.054,0.0,0.0,-0.6410197392106056,-0.3,-0.9950197392106057,
22,27,agent_1,0,3,0.0,0,0.0,-0.056,0.0,0.0,-0.2172101885080338,-0.3,-0.5732101885080338,
22,27,agent_2,0,3,0.0,0,0.0,-0.056,0.0,0.0,-0.7280965931713581,-0.3,-1.0840965931713582,
22,28,agent_1,0,3,0.0,0,0.0,-0.058,0.0,0.0,-0.16014418005943304,-0.3,-0.5181441800594331,
22,28,agent_2,0,3,0.0,0,0.0,-0.058,0.0,0.0,-0.7660448402166367,-0.3,-1.1240448402166368,
22,29,agent_1,0,3,0.0,0,0.0,-0.06,0.0,0.0,-0.21783998608589178,-0.3,-0.5778399860858918,
22,29,agent_2,0,3,0.0,0,0.0,-0.06,0.0,0.0,-0.5416022464632988,-0.3,-0.9016022464632989,
22,30,agent_1,0,3,0.0,0,0.0,-0.062,0.0,0.0,-0.4988768175244332,-0.3,-0.8608768175244332,
