num_healthy_workers,actor_manager_num_outstanding_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,my_cumulative_episodes,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,150,c3958_00000,2025-11-19_19-12-19,1763575939,120.19129991531372,28555.695606946945,82492,SusudeMacBook-Pro.local,127.0.0.1,28555.695606946945,150,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60097.355,0.011,60097.326,60097.32,0,0,0,0,28.87117647058823,79.6770588235294,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,151,c3958_00000,2025-11-19_19-14-19,1763576059,120.20524716377258,28675.900854110718,82492,SusudeMacBook-Pro.local,127.0.0.1,28675.900854110718,151,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60097.319,0.011,60097.289,60097.283,0,0,0,0,26.666470588235295,79.67352941176469,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,152,c3958_00000,2025-11-19_19-16-19,1763576179,120.19538712501526,28796.096241235733,82492,SusudeMacBook-Pro.local,127.0.0.1,28796.096241235733,152,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60097.614,0.011,60097.584,60097.577,0,0,0,0,26.49058823529412,79.85882352941175,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,153,c3958_00000,2025-11-19_19-18-19,1763576299,120.20341205596924,28916.299653291702,82492,SusudeMacBook-Pro.local,127.0.0.1,28916.299653291702,153,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.419,0.011,60099.389,60099.383,0,0,0,0,26.126470588235293,79.7694117647059,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,154,c3958_00000,2025-11-19_19-20-20,1763576420,120.20484185218811,29036.50449514389,82492,SusudeMacBook-Pro.local,127.0.0.1,29036.50449514389,154,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60100.365,0.01,60100.337,60100.332,0,0,0,0,26.613529411764706,79.53,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,155,c3958_00000,2025-11-19_19-22-20,1763576540,120.19928908348083,29156.70378422737,82492,SusudeMacBook-Pro.local,127.0.0.1,29156.70378422737,155,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.989,0.01,60099.959,60099.952,0,0,0,0,25.978823529411763,79.65176470588236,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,156,c3958_00000,2025-11-19_19-24-20,1763576660,120.19511389732361,29276.898898124695,82492,SusudeMacBook-Pro.local,127.0.0.1,29276.898898124695,156,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60100.311,0.01,60100.285,60100.278,0,0,0,0,26.466470588235296,79.60647058823531,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,157,c3958_00000,2025-11-19_19-26-20,1763576780,120.19657802581787,29397.095476150513,82492,SusudeMacBook-Pro.local,127.0.0.1,29397.095476150513,157,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.618,0.009,60099.592,60099.586,0,0,0,0,27.010588235294115,79.68,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,158,c3958_00000,2025-11-19_19-28-20,1763576900,120.20931601524353,29517.304792165756,82492,SusudeMacBook-Pro.local,127.0.0.1,29517.304792165756,158,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60100.018,0.009,60099.992,60099.986,0,0,0,0,27.347647058823533,79.48705882352941,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,159,c3958_00000,2025-11-19_19-30-21,1763577021,120.14511513710022,29637.449907302856,82492,SusudeMacBook-Pro.local,127.0.0.1,29637.449907302856,159,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60098.919,0.009,60098.894,60098.887,0,0,0,0,22.28588235294118,79.88058823529413,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,160,c3958_00000,2025-11-19_19-32-21,1763577141,120.10584092140198,29757.55574822426,82492,SusudeMacBook-Pro.local,127.0.0.1,29757.55574822426,160,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60094.788,0.01,60094.76,60094.753,0,0,0,0,15.35672514619883,79.75029239766083,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,161,c3958_00000,2025-11-19_19-34-21,1763577261,120.10563492774963,29877.661383152008,82492,SusudeMacBook-Pro.local,127.0.0.1,29877.661383152008,161,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60089.979,0.013,60089.948,60089.941,0,0,0,0,15.565294117647062,78.98117647058822,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,162,c3958_00000,2025-11-19_19-36-21,1763577381,120.16517305374146,29997.82655620575,82492,SusudeMacBook-Pro.local,127.0.0.1,29997.82655620575,162,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60086.061,0.013,60086.03,60086.023,0,0,0,0,14.27017543859649,79.12105263157895,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,163,c3958_00000,2025-11-19_19-38-21,1763577501,120.19876003265381,30118.025316238403,82492,SusudeMacBook-Pro.local,127.0.0.1,30118.025316238403,163,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60085.179,0.013,60085.149,60085.141,0,0,0,0,14.440000000000001,78.78352941176472,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,164,c3958_00000,2025-11-19_19-40-21,1763577621,120.17976498603821,30238.20508122444,82492,SusudeMacBook-Pro.local,127.0.0.1,30238.20508122444,164,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60083.933,0.013,60083.903,60083.895,0,0,0,0,13.726470588235294,78.12764705882353,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,165,c3958_00000,2025-11-19_19-42-22,1763577742,120.18880891799927,30358.39389014244,82492,SusudeMacBook-Pro.local,127.0.0.1,30358.39389014244,165,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60083.663,0.013,60083.632,60083.624,0,0,0,0,16.445882352941176,77.9635294117647,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,166,c3958_00000,2025-11-19_19-44-22,1763577862,120.21097016334534,30478.604860305786,82492,SusudeMacBook-Pro.local,127.0.0.1,30478.604860305786,166,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60084.199,0.012,60084.168,60084.16,0,0,0,0,21.55470588235294,77.95705882352942,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,167,c3958_00000,2025-11-19_19-46-22,1763577982,120.18973517417908,30598.794595479965,82492,SusudeMacBook-Pro.local,127.0.0.1,30598.794595479965,167,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60084.058,0.012,60084.028,60084.02,0,0,0,0,14.987058823529413,78.07470588235294,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,168,c3958_00000,2025-11-19_19-48-22,1763578102,120.1841390132904,30718.978734493256,82492,SusudeMacBook-Pro.local,127.0.0.1,30718.978734493256,168,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60083.347,0.012,60083.316,60083.308,0,0,0,0,16.09940828402367,78.24082840236687,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,169,c3958_00000,2025-11-19_19-50-22,1763578222,120.1975679397583,30839.176302433014,82492,SusudeMacBook-Pro.local,127.0.0.1,30839.176302433014,169,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60084.066,0.013,60084.034,60084.026,0,0,0,0,14.668823529411764,76.9135294117647,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,170,c3958_00000,2025-11-19_19-52-23,1763578343,120.18954110145569,30959.36584353447,82492,SusudeMacBook-Pro.local,127.0.0.1,30959.36584353447,170,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60088.421,0.012,60088.393,60088.386,0,0,0,0,16.578235294117647,77.3605882352941,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,171,c3958_00000,2025-11-19_19-54-23,1763578463,120.24128794670105,31079.60713148117,82492,SusudeMacBook-Pro.local,127.0.0.1,31079.60713148117,171,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60097.555,0.009,60097.53,60097.522,0,0,0,0,14.468235294117646,77.93117647058823,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,172,c3958_00000,2025-11-19_19-56-23,1763578583,120.18719100952148,31199.794322490692,82492,SusudeMacBook-Pro.local,127.0.0.1,31199.794322490692,172,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60100.207,0.009,60100.182,60100.174,0,0,0,0,14.009411764705883,77.86647058823529,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,173,c3958_00000,2025-11-19_19-58-23,1763578703,120.19186282157898,31319.98618531227,82492,SusudeMacBook-Pro.local,127.0.0.1,31319.98618531227,173,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60100.214,0.009,60100.189,60100.182,0,0,0,0,15.14941176470588,77.91588235294118,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,174,c3958_00000,2025-11-19_20-00-23,1763578823,120.19878911972046,31440.18497443199,82492,SusudeMacBook-Pro.local,127.0.0.1,31440.18497443199,174,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.338,0.009,60101.313,60101.306,0,0,0,0,15.112941176470587,77.8970588235294,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,175,c3958_00000,2025-11-19_20-02-24,1763578944,120.19469594955444,31560.379670381546,82492,SusudeMacBook-Pro.local,127.0.0.1,31560.379670381546,175,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.986,0.009,60101.963,60101.958,0,0,0,0,14.078823529411766,77.83411764705882,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,176,c3958_00000,2025-11-19_20-04-24,1763579064,120.20483994483948,31680.584510326385,82492,SusudeMacBook-Pro.local,127.0.0.1,31680.584510326385,176,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.746,0.008,60101.725,60101.72,0,0,0,0,15.084117647058822,77.7835294117647,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,177,c3958_00000,2025-11-19_20-06-24,1763579184,120.18954396247864,31800.774054288864,82492,SusudeMacBook-Pro.local,127.0.0.1,31800.774054288864,177,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.886,0.009,60101.863,60101.857,0,0,0,0,14.159411764705885,77.79117647058824,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,178,c3958_00000,2025-11-19_20-08-24,1763579304,120.17656707763672,31920.9506213665,82492,SusudeMacBook-Pro.local,127.0.0.1,31920.9506213665,178,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.013,0.009,60100.989,60100.983,0,0,0,0,15.203529411764702,77.81117647058822,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,179,c3958_00000,2025-11-19_20-10-25,1763579425,120.21043682098389,32041.161058187485,82492,SusudeMacBook-Pro.local,127.0.0.1,32041.161058187485,179,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.793,0.008,60101.77,60101.764,0,0,0,0,16.029411764705884,77.96941176470588,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,180,c3958_00000,2025-11-19_20-12-25,1763579545,120.19404792785645,32161.35510611534,82492,SusudeMacBook-Pro.local,127.0.0.1,32161.35510611534,180,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60101.501,0.008,60101.478,60101.472,0,0,0,0,18.16176470588235,78.07823529411765,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,181,c3958_00000,2025-11-19_20-14-25,1763579665,120.19391298294067,32281.549019098282,82492,SusudeMacBook-Pro.local,127.0.0.1,32281.549019098282,181,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60097.403,0.009,60097.379,60097.373,0,0,0,0,16.433529411764706,77.90411764705881,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,182,c3958_00000,2025-11-19_20-16-25,1763579785,120.20620203018188,32401.755221128464,82492,SusudeMacBook-Pro.local,127.0.0.1,32401.755221128464,182,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60098.735,0.009,60098.711,60098.705,0,0,0,0,15.012941176470587,77.77882352941177,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,183,c3958_00000,2025-11-19_20-18-25,1763579905,120.20275902748108,32521.957980155945,82492,SusudeMacBook-Pro.local,127.0.0.1,32521.957980155945,183,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.206,0.009,60099.183,60099.177,0,0,0,0,16.723529411764705,77.87529411764706,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,184,c3958_00000,2025-11-19_20-20-26,1763580026,120.19788384437561,32642.15586400032,82492,SusudeMacBook-Pro.local,127.0.0.1,32642.15586400032,184,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60098.792,0.009,60098.768,60098.762,0,0,0,0,15.40764705882353,76.96588235294118,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,185,c3958_00000,2025-11-19_20-22-26,1763580146,120.21210074424744,32762.367964744568,82492,SusudeMacBook-Pro.local,127.0.0.1,32762.367964744568,185,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.629,0.009,60099.605,60099.6,0,0,0,0,14.104117647058823,77.0664705882353,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,186,c3958_00000,2025-11-19_20-24-26,1763580266,120.19502806663513,32882.5629928112,82492,SusudeMacBook-Pro.local,127.0.0.1,32882.5629928112,186,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60098.752,0.009,60098.728,60098.722,0,0,0,0,14.384117647058824,77.60117647058824,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,187,c3958_00000,2025-11-19_20-26-26,1763580386,120.19885993003845,33002.76185274124,82492,SusudeMacBook-Pro.local,127.0.0.1,33002.76185274124,187,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.114,0.008,60099.092,60099.087,0,0,0,0,15.136470588235293,77.67176470588237,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,188,c3958_00000,2025-11-19_20-28-26,1763580506,120.19425797462463,33122.956110715866,82492,SusudeMacBook-Pro.local,127.0.0.1,33122.956110715866,188,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.808,0.009,60099.784,60099.778,0,0,0,0,14.716470588235294,77.65764705882354,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,189,c3958_00000,2025-11-19_20-30-27,1763580627,120.15665888786316,33243.11276960373,82492,SusudeMacBook-Pro.local,127.0.0.1,33243.11276960373,189,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60099.42,0.009,60099.397,60099.391,0,0,0,0,18.228823529411766,78.69235294117647,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,190,c3958_00000,2025-11-19_20-32-27,1763580747,120.10367107391357,33363.21644067764,82492,SusudeMacBook-Pro.local,127.0.0.1,33363.21644067764,190,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60095.172,0.009,60095.147,60095.141,0,0,0,0,13.438235294117646,79.46529411764706,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,191,c3958_00000,2025-11-19_20-34-27,1763580867,120.1114251613617,33483.327865839005,82492,SusudeMacBook-Pro.local,127.0.0.1,33483.327865839005,191,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60090.264,0.009,60090.237,60090.231,0,0,0,0,13.361988304093568,79.16608187134503,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,192,c3958_00000,2025-11-19_20-36-27,1763580987,120.16907596588135,33603.496941804886,82492,SusudeMacBook-Pro.local,127.0.0.1,33603.496941804886,192,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60087.308,0.009,60087.282,60087.276,0,0,0,0,14.20764705882353,79.0864705882353,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,193,c3958_00000,2025-11-19_20-38-27,1763581107,120.19456696510315,33723.69150876999,82492,SusudeMacBook-Pro.local,127.0.0.1,33723.69150876999,193,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60086.972,0.009,60086.946,60086.939,0,0,0,0,14.638823529411765,77.59235294117646,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,194,c3958_00000,2025-11-19_20-40-27,1763581227,120.19381499290466,33843.885323762894,82492,SusudeMacBook-Pro.local,127.0.0.1,33843.885323762894,194,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60087.119,0.01,60087.091,60087.084,0,0,0,0,14.02529411764706,77.71823529411765,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,195,c3958_00000,2025-11-19_20-42-28,1763581348,120.20181202888489,33964.08713579178,82492,SusudeMacBook-Pro.local,127.0.0.1,33964.08713579178,195,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60086.155,0.01,60086.127,60086.12,0,0,0,0,17.53882352941177,78.62764705882353,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,196,c3958_00000,2025-11-19_20-44-28,1763581468,120.18322896957397,34084.27036476135,82492,SusudeMacBook-Pro.local,127.0.0.1,34084.27036476135,196,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60085.133,0.011,60085.105,60085.097,0,0,0,0,18.156470588235297,79.6129411764706,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,197,c3958_00000,2025-11-19_20-46-28,1763581588,120.18943810462952,34204.45980286598,82492,SusudeMacBook-Pro.local,127.0.0.1,34204.45980286598,197,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60084.608,0.012,60084.577,60084.569,0,0,0,0,27.004117647058823,79.92411764705882,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,198,c3958_00000,2025-11-19_20-48-28,1763581708,120.19397211074829,34324.65377497673,82492,SusudeMacBook-Pro.local,127.0.0.1,34324.65377497673,198,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60085.218,0.011,60085.189,60085.181,0,0,0,0,27.80117647058824,80.1329411764706,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,199,c3958_00000,2025-11-19_20-50-28,1763581828,120.20580196380615,34444.85957694054,82492,SusudeMacBook-Pro.local,127.0.0.1,34444.85957694054,199,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60085.312,0.011,60085.283,60085.275,0,0,0,0,26.155294117647056,78.74,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,200,c3958_00000,2025-11-19_20-52-29,1763581949,120.19610691070557,34565.05568385124,82492,SusudeMacBook-Pro.local,127.0.0.1,34565.05568385124,200,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60089.217,0.011,60089.189,60089.183,0,0,0,0,27.825294117647054,79.39058823529413,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,201,c3958_00000,2025-11-19_20-54-29,1763582069,120.19684886932373,34685.252532720566,82492,SusudeMacBook-Pro.local,127.0.0.1,34685.252532720566,201,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60093.495,0.01,60093.47,60093.463,0,0,0,0,27.574117647058827,79.77235294117649,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,202,c3958_00000,2025-11-19_20-56-29,1763582189,120.19710183143616,34805.449634552,82492,SusudeMacBook-Pro.local,127.0.0.1,34805.449634552,202,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60096.135,0.01,60096.106,60096.097,0,0,0,0,26.31529411764706,79.66000000000001,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,203,c3958_00000,2025-11-19_20-58-29,1763582309,120.20365691184998,34925.65329146385,82492,SusudeMacBook-Pro.local,127.0.0.1,34925.65329146385,203,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60096.209,0.012,60096.176,60096.166,0,0,0,0,26.168823529411767,79.78764705882354,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,204,c3958_00000,2025-11-19_21-00-30,1763582430,120.20238304138184,35045.855674505234,82492,SusudeMacBook-Pro.local,127.0.0.1,35045.855674505234,204,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60096.197,0.011,60096.166,60096.157,0,0,0,0,27.44882352941176,79.63764705882353,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,205,c3958_00000,2025-11-19_21-02-30,1763582550,120.18799781799316,35166.04367232323,82492,SusudeMacBook-Pro.local,127.0.0.1,35166.04367232323,205,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60095.689,0.011,60095.658,60095.649,0,0,0,0,26.63470588235294,79.67941176470588,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,206,c3958_00000,2025-11-19_21-04-30,1763582670,120.11302089691162,35286.15669322014,82492,SusudeMacBook-Pro.local,127.0.0.1,35286.15669322014,206,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60093.274,0.011,60093.241,60093.231,0,0,0,0,14.402923976608188,79.57309941520467,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,207,c3958_00000,2025-11-19_21-06-30,1763582790,120.11179232597351,35406.26848554611,82492,SusudeMacBook-Pro.local,127.0.0.1,35406.26848554611,207,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60089.503,0.011,60089.471,60089.461,0,0,0,0,13.178823529411762,79.4905882352941,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,208,c3958_00000,2025-11-19_21-08-30,1763582910,120.10699415206909,35526.37547969818,82492,SusudeMacBook-Pro.local,127.0.0.1,35526.37547969818,208,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60084.804,0.011,60084.772,60084.762,0,0,0,0,13.54327485380117,79.58538011695906,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,209,c3958_00000,2025-11-19_21-10-30,1763583030,120.1352150440216,35646.5106947422,82492,SusudeMacBook-Pro.local,127.0.0.1,35646.5106947422,209,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60079.948,0.011,60079.916,60079.905,0,0,0,0,19.28,79.73882352941176,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,210,c3958_00000,2025-11-19_21-12-30,1763583150,120.20205307006836,35766.71274781227,82492,SusudeMacBook-Pro.local,127.0.0.1,35766.71274781227,210,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60080.168,0.011,60080.13,60080.115,0,0,0,0,30.366470588235295,79.72235294117647,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,211,c3958_00000,2025-11-19_21-14-31,1763583271,120.17458987236023,35886.88733768463,82492,SusudeMacBook-Pro.local,127.0.0.1,35886.88733768463,211,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60078.483,0.015,60078.44,60078.424,0,0,0,0,28.166666666666668,79.95497076023392,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,212,c3958_00000,2025-11-19_21-16-31,1763583391,120.2027850151062,36007.09012269974,82492,SusudeMacBook-Pro.local,127.0.0.1,36007.09012269974,212,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60077.758,0.015,60077.717,60077.704,0,0,0,0,26.29230769230769,79.85443786982249,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,213,c3958_00000,2025-11-19_21-18-31,1763583511,120.19863319396973,36127.28875589371,82492,SusudeMacBook-Pro.local,127.0.0.1,36127.28875589371,213,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60078.572,0.013,60078.535,60078.523,0,0,0,0,27.053529411764707,79.7229411764706,[],[]
1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,214,c3958_00000,2025-11-19_21-20-31,1763583631,120.20316791534424,36247.49192380905,82492,SusudeMacBook-Pro.local,127.0.0.1,36247.49192380905,214,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60079.334,0.015,60079.292,60079.278,0,0,0,0,24.960588235294118,78.53411764705882,[],[]
